"URL","Price","Brand","Size","Condition","Color","Color1","Color2","Material","Description","Favorites_Count","Upload_Date_Raw","Shipping_Cost","Shipping_Options_Count","Is_Boosted","Has_Buyer_Protection","Has_Item_Verification","Seller_User","Seller_Location","Last_Seen","Seller_Rating","Seller_Reviews_Count","Seller_distintivi","Seller_Is_Pro","Other_Items_Previewed_URLs","Brand_raw","Color_new"
"https://www.vinted.it/items/8917321663-autry-reelwind-noires",110,"autry",44,"Ottime","Nero, Grigio","Nero","Grigio","ignoto","Je vends ces sneakers Autry noires, taille 44.
Peu portées, elles sont dans un état impeccable, aucune tache, aucun accroc, semelle zéro usure.
Je possède encore les lacets d’origine de couleur gris/beige.
Vente pour cause de doublon.
... altro",6,"2 ore fa",3.78,1,FALSE,TRUE,TRUE,"jbjoss","Bordeaux, Francia","Ultima visita un'ora fa",4.6,42,"[]",FALSE,"https://www.vinted.it/items/1561251610-jordan-6|https://www.vinted.it/items/1569806668-veste-peau-lainee-dolce-gabbana|https://www.vinted.it/items/3214912959-polo-lacoste|https://www.vinted.it/items/3214918714-polo-lacoste|https://www.vinted.it/items/3214924739-polo-lacoste|https://www.vinted.it/items/3214959539-polo-nike-golf|https://www.vinted.it/items/3214968066-polo-lacoste|https://www.vinted.it/items/3877651357-veste-longue-en-cuir-bowen|https://www.vinted.it/items/4108891067-veste-cuit-redskins|https://www.vinted.it/items/603238172-blouson-diesel|https://www.vinted.it/items/638739837-trench-coat-the-kooples|https://www.vinted.it/items/6857517808-chemise-ralph-lauren-en-coton-pique|https://www.vinted.it/items/6857538135-polo-lacoste-slim-fit|https://www.vinted.it/items/6857588663-polo-ralph-lauren","autry","Scuro"
"https://www.vinted.it/items/8916768872-autry-super-vintage-42",150,"autry",42,"Nuovo con cartellino","Argento, Bianco","Argento","Bianco","ignoto","Nuovissime scarpe Autry con cartellino 
Numero 42",0,"3 ore fa",3.29,1,FALSE,TRUE,TRUE,"andrearai88","Pontecorvo, Italia","Ultima visita 13 min fa",4.7,150,"[]",FALSE,"https://www.vinted.it/items/6447505047-camicia-intimissimi-taglia-m|https://www.vinted.it/items/7531415318-nike-tech-fleece-l|https://www.vinted.it/items/8423158270-nike-court-heritage-l|https://www.vinted.it/items/8423172006-nike-tech-fleece-l|https://www.vinted.it/items/8493906933-new-balance-ct-302-num42|https://www.vinted.it/items/8718903114-felpa-nike-tech-fleece-m|https://www.vinted.it/items/8803147570-scarpe-altra-torin-7-n42","autry","Chiaro"
"https://www.vinted.it/items/8837892288-superbes-sneakers-autry-grises-neuves-avec-etiquette-jamais-portees-vendues-avec-la-boite",150,"autry",44,"Nuovo con cartellino","Grigio, Beige","Grigio","Beige","ignoto","Superbes sneakers Autry grises neuves avec étiquette. Jamais portées, vendues avec la boîte.

✨ Marque : Autry
📏 Taille : 44
🎨 Couleur : Gris / Bleu
🏷️ État : Neuf avec étiquette

Neuves, jamais portées, vendues avec la boîte d'origine. Silhouette rétro distinctive, finitions premium. Modèle très recherché.

Authenticité garantie, achat en boutique officielle.

📦 Envoi soigné sous 24-48h. N'hésitez pas pour toute question.
✨ Pensez aussi à jeter un œil à mes autres articles pour des lots !
... altro",43,"una settimana fa",2.88,1,FALSE,TRUE,TRUE,"tendance_textile",NA,"Ultima visita 16 ore fa",4.7,405,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8725011231-le-temps-des-cerises-jean-femme-31-noir-slim-denim|https://www.vinted.it/items/8725013267-jules-pantalon-costume-homme-40-noir-habille-classique|https://www.vinted.it/items/8725018266-jack-jones-chino-homme-32-noir-slim-marco-coton|https://www.vinted.it/items/8725020691-mango-pantalon-costume-homme-40-bleu-marine-super-slim|https://www.vinted.it/items/8725023076-mango-pantalon-costume-homme-40-noir-super-slim|https://www.vinted.it/items/8725024801-the-kooples-sweat-capuche-homme-l-noir-coton-hoodie|https://www.vinted.it/items/8725062944-sublime-pull-col-roule-ralph-lauren-gris-en-tres-bon-etat-logo-rouge-col-boutonne|https://www.vinted.it/items/8837375727-beau-short-de-sport-nike-bleu-marine-equipe-de-france-en-tres-bon-etat|https://www.vinted.it/items/8837828741-sublime-sneakers-premiata-blanches-en-tres-bon-etat-portees-une-fois-vendues-avec-la-boite|https://www.vinted.it/items/8837869413-belle-casquette-sweat-pants-kaki-en-tres-bon-etat-style-streetwear-assure|https://www.vinted.it/items/8837875507-sublime-pull-ralph-lauren-gris-slim-fit-en-tres-bon-etat-100-coton-tres-peu-porte|https://www.vinted.it/items/8837878179-sublime-veste-a-capuche-zippee-stone-island-kaki-en-tres-bon-etat-piece-streetwear-haut-de-gamme|https://www.vinted.it/items/8837884598-golden-goose-ballstar-bleublanc-neuves-avec-etiquette-boite-dustbag-passeport-et-facture|https://www.vinted.it/items/8837887962-golden-goose-ballstar-blancbleu-en-tres-bon-etat-boite-dustbag-passeport-et-facture|https://www.vinted.it/items/8838105844-sublime-pull-ralph-lauren-bleu-marine-slim-fit-en-tres-bon-etat-100-coton-tres-peu-porte|https://www.vinted.it/items/8838143637-sublime-pull-torsade-polo-ralph-lauren-col-v-en-tres-bon-etat-piece-haut-de-gamme|https://www.vinted.it/items/8838234563-short-velo-dmtex-equipe-bh-sr-suntour-en-tres-bon-etat-ideal-pour-le-cyclisme","autry","Multicolor"
"https://www.vinted.it/items/8750045930-autry",110,"autry",44,"Nuovo senza cartellino","Bianco","Bianco",NA,"Pelle, Camoscio","Nieuw, maat 44 autry",33,"2 settimane fa",0,1,FALSE,TRUE,TRUE,"koenbouve","Wuustwezel, Belgio","Ultima visita 22 ore fa",5,1,"[]",FALSE,NA,"autry","Chiaro"
"https://www.vinted.it/items/8917437297-baskets-autry-medalist-pointure-38-neuve",115,"autry",38,"Nuovo senza cartellino","Bianco","Bianco",NA,"ignoto","Porté une journée
Le modèle ne me convient pas et il est trop grand pour moi 
Neuve donc 🙂",4,"2 ore fa",3.28,1,FALSE,TRUE,TRUE,"constancenuytten",NA,"Ultima visita un'ora fa",4.9,569,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8710284432-veste-bordeaux-canon-taille-s-neuve|https://www.vinted.it/items/8863941101-bague-chiara-pascale-monvoisin-taille-53-neuve-avec-facture|https://www.vinted.it/items/8894736136-pull-cornelius-soeur-excellent-etat-taille-36|https://www.vinted.it/items/8902212270-robe-american-vintage-kaki-taille-xss-neuve","autry","Chiaro"
"https://www.vinted.it/items/8912835265-autry-clc-numero-41",135,"autry",41,"Nuovo con cartellino","Bianco, Nero","Bianco","Nero","ignoto","Autry CLC numero 41, nuove con scatola",5,"19 ore fa",3.29,1,FALSE,TRUE,TRUE,"m.miranda1963",NA,"Ultima visita 2 ore fa",5,287,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8473551976-borsa-vintage-puma|https://www.vinted.it/items/8473576873-jordan-1-high-shattered-backboard-numero-455|https://www.vinted.it/items/8629152433-felpa-nike-taglia-m|https://www.vinted.it/items/8643241709-pantaloni-zara-taglia-s|https://www.vinted.it/items/8643262406-jeans-zara-slouchy-fit-taglia-it44|https://www.vinted.it/items/8674202435-cappello-nike-taglia-s|https://www.vinted.it/items/8678608986-calzini-nike-taglia-42-46|https://www.vinted.it/items/8733587124-adidas-f50-numero-41-e-13|https://www.vinted.it/items/8765724528-adidas-spezial-numero-36-e-23|https://www.vinted.it/items/8765731548-t-shirt-nike-taglia-m|https://www.vinted.it/items/8770284276-shorts-nike-taglia-s|https://www.vinted.it/items/8787883578-t-shirt-nike-washed-oversize-taglia-l|https://www.vinted.it/items/8831802006-havaianas-numero-3738eu|https://www.vinted.it/items/8849997380-costume-adidas-taglia-s|https://www.vinted.it/items/8855374070-pantaloncini-nike-barcellona-taglia-s|https://www.vinted.it/items/8860643458-pantaloncini-nike-francia-taglia-s|https://www.vinted.it/items/8892339963-havaianas-numero-3940eu|https://www.vinted.it/items/8898300156-costume-nike-taglia-m|https://www.vinted.it/items/8902644289-giacca-zara-taglia-m|https://www.vinted.it/items/8907515894-giacca-zara-taglia-s","autry","Multicolor"
"https://www.vinted.it/items/8822700669-scarpe-champions-a-tennis-snickers-n-38",12,"champion",38,"Ottime","Bianco","Bianco",NA,"Pelle","Scarpe sportive n.38.
Nuove senza scatola, indossate solo una volta (vedi sotto).",2,"una settimana fa",2.29,1,TRUE,TRUE,FALSE,"elisimo72","Terni, Italia","Ultima visita 10 min fa",4.9,40,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8805689177-maglia-ragazzo-us-polo-assn|https://www.vinted.it/items/8805740088-bomber-college-bicolore-lay|https://www.vinted.it/items/8805778258-jeans-ragazzo-mek|https://www.vinted.it/items/8805890483-camicia-cotonelino-ragazzo|https://www.vinted.it/items/8812632175-tuta-ragazzo-acetata-primigi|https://www.vinted.it/items/8812673138-maglia-ragazzo-in-cotone-ducati-originale|https://www.vinted.it/items/8813479259-maglia-ragazzo-jack-jones|https://www.vinted.it/items/8813554936-completo-hummel-ragazzo|https://www.vinted.it/items/8813649376-maglia-ragazzo-mek|https://www.vinted.it/items/8814089598-giacchino-jeans-ragazzo-blukids|https://www.vinted.it/items/8862690480-scarpe-ducati-original-n38|https://www.vinted.it/items/8871867841-jeans-extra-skinny-antony-morato|https://www.vinted.it/items/8871902434-short-jeans-ragazzo-1011-anni|https://www.vinted.it/items/8871960730-short-eleganti-da-cerimonia-brums-tg12-anni|https://www.vinted.it/items/8872984217-t-shirt-lay-misura-12-anni|https://www.vinted.it/items/8873015172-maglietta-bambino-12-anni-grand-hills|https://www.vinted.it/items/8880042132-maglia-sportiva-legea-xs-legea|https://www.vinted.it/items/8888183464-libro-origin-di-dan-brown|https://www.vinted.it/items/8888264893-cipria-perfeziona-pelle-zoeva|https://www.vinted.it/items/8888277009-ombretto-color-noce-euphidra","champion","Chiaro"
"https://www.vinted.it/items/8327213715-sneakers-champion-struttura-leggeta-e-flessibile",5,"champion",40,"Nuovo senza cartellino","Nero","Nero",NA,"ignoto","comode e in ottimo stato sneakers champion, tomaia realizzata con materiale che assicurano traspirabilita' e leggerezza.Allacciatura tradizionale .",1,"2 mesi fa",2.29,1,FALSE,TRUE,FALSE,"orisini1","Taranto, Italia","Ultima visita 11 min fa",4.9,258,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8830743342-mini-top-sottogiacca-taglia-unica-ma-veste-sm-over|https://www.vinted.it/items/8830881938-dizionario-latinoitaliano-italianolatino|https://www.vinted.it/items/8831958957-giacca-denim-jeans-vestibilita-aderente-e-leggermente-elasticizzata|https://www.vinted.it/items/8832146293-camicia-ragazza-con-elastico-ai-polsini-taglia-unica-ma-veste-xss|https://www.vinted.it/items/8832185546-pantalone-elegante-gamba-larga-e-elastico-in-vita|https://www.vinted.it/items/8841983452-top-sottogiacca-verde-smerardo|https://www.vinted.it/items/8842013579-top-sottogiacca-con-spalline-regilabili|https://www.vinted.it/items/8842057598-pantaloni-vita-alta-gamba-larga-con-elastico-in-vita|https://www.vinted.it/items/8842221091-abito-lungo-a-fascia-arricciata-con-sottogonna|https://www.vinted.it/items/8842268528-blusa-donna-in-viscosa-taglia-unica|https://www.vinted.it/items/8842335621-casacca-donna-in-lino-e-viscosa-ideale-per-la-nuova-stagione|https://www.vinted.it/items/8864622256-pantagonna-ragqzza-con-spille-rimuovibili|https://www.vinted.it/items/8864662159-orecchini-comete-gioielli-mai-usato|https://www.vinted.it/items/8864703145-blusa-donna-in-viscosa-colletto-alla-coreana-verde-militare|https://www.vinted.it/items/8901274184-vestito-camiciacapo-versatile-di-mezza-stagione-per-creare-un-look-casual-chic|https://www.vinted.it/items/8901577949-bomber-denim-vintage-con-stampa-floreale|https://www.vinted.it/items/8902116560-blusa-donna-taglia-unica-ma-veste-lxl-con-maniche-arricciate|https://www.vinted.it/items/8902295683-blusa-donna|https://www.vinted.it/items/8902471159-abito-donna-verde-smeraldo-elasticizzato-ideale-per-cerimonie-con-scollatura-schiena|https://www.vinted.it/items/8903205409-mini-gonna-con-zip-frontale-leggermente-elasticizzata","champion","Scuro"
"https://www.vinted.it/items/6286005317-sneakers-champion",2,"champion",38,"Ottime","Viola, Nero","Viola","Nero","ignoto","Sneakers utilizzate poco",1,"12 mesi fa",1.69,1,FALSE,TRUE,FALSE,"marysil2023","Bitetto, Italia","Ultima visita 18 min fa",4.9,972,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8450558215-grembiule-scuola-ambrosino|https://www.vinted.it/items/8455414971-grembiule-scuola-nazareno-gabrielli|https://www.vinted.it/items/8542478620-piumone-singolo-principesse-disney|https://www.vinted.it/items/8585860326-felpa-con-cappuccio-champion|https://www.vinted.it/items/8586206906-sorpresa-uovo|https://www.vinted.it/items/8603336738-beauty-da-viaggio-da-uomo-intesa|https://www.vinted.it/items/8740772737-pantalone-morbido|https://www.vinted.it/items/8740785140-camicetta-elegante|https://www.vinted.it/items/8740797683-bellissima-blusa-leopard|https://www.vinted.it/items/8740805096-pantalone-jogging-con-tasche|https://www.vinted.it/items/8767676091-sneakers-harmont-blaine|https://www.vinted.it/items/8786669471-bellissimi-sandali-nuovi|https://www.vinted.it/items/8799163818-t-shirt-datch-uomo|https://www.vinted.it/items/8801583499-costume-halloweencarnevale-freddyqq|https://www.vinted.it/items/8893168239-collana-lunga-con-pendente|https://www.vinted.it/items/8893184895-collana-lunga-con-pendenti-circolari|https://www.vinted.it/items/8893202665-collana-con-pendente|https://www.vinted.it/items/8893299536-collana-kidult|https://www.vinted.it/items/8893349787-pantaloni-uomo-benetton|https://www.vinted.it/items/8915776526-set-2-reggiseno-a-fascia","champion","Multicolor"
"https://www.vinted.it/items/8768771349-baskets-champion-neuves",30,"champion",37,"Nuovo senza cartellino","Bianco","Bianco",NA,"ignoto","Jamais portées juste essayées dans le magasin",9,"2 settimane fa",3.23,1,FALSE,TRUE,FALSE,"byv","Nîmes, Francia","Ultima visita 43 min fa",4.9,256,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/6218810678-boucles-d-oreilles-fantaisie-inspiration-pin-up|https://www.vinted.it/items/6218944835-boucles-doreilles-fantaisie-inspiration-pin-up|https://www.vinted.it/items/6227586811-boucles-oreilles-fantaisie|https://www.vinted.it/items/6227605800-boucles-d-oreilles-fantaisie|https://www.vinted.it/items/6227705370-boucles-oreilles-fantaisie|https://www.vinted.it/items/6267194084-sac-a-main-vintage-marron|https://www.vinted.it/items/6791773138-bracelet-en-pierre-de-soleil|https://www.vinted.it/items/7939427451-jupe-pin-up-dancing-day-banned|https://www.vinted.it/items/7942485766-lot-de-2-sac-a-main|https://www.vinted.it/items/7942554178-sac-a-main|https://www.vinted.it/items/7951303628-veste-vintage-retro-pin-up-style-militaire|https://www.vinted.it/items/7955758752-tee-shirt-polo-kaporal|https://www.vinted.it/items/7955793376-jean-kaporal|https://www.vinted.it/items/7955843029-chemise-en-jean-kaporal|https://www.vinted.it/items/8474770366-bibi-pin-up-neuf|https://www.vinted.it/items/8474835724-ballerines-leopard-lindy-bop|https://www.vinted.it/items/8738889123-pendentif-labradorite|https://www.vinted.it/items/8768076322-cardigan-banned-pin-up|https://www.vinted.it/items/8768088537-jupe-short-leopard-neuve|https://www.vinted.it/items/8768445062-robe-pin-up-collectif","champion","Chiaro"
"https://www.vinted.it/items/8489983636-scarpe-champion",5,"champion",36,"Ottime","Nero, Argento","Nero","Argento","ignoto","ottime scarpe nessun difetto",2,"7 settimane fa",2.29,1,FALSE,TRUE,FALSE,"cori67821","Rosolini, Italia","Ultima visita un giorno fa",4.9,31,"[]",FALSE,"https://www.vinted.it/items/8041890804-pantalone|https://www.vinted.it/items/8041905483-vestito-donna|https://www.vinted.it/items/8107234624-corsetto-rosa|https://www.vinted.it/items/8107869134-abito-nero-con-paillettes|https://www.vinted.it/items/8196883169-felpa-con-cappuccio-rosa-adidas|https://www.vinted.it/items/8219527928-2-maglioni-a-scollo-a-v|https://www.vinted.it/items/8250164453-coordinato-due-pezzi|https://www.vinted.it/items/8309032668-abito-arricciato-di-lato-con-chiusura-a-cerniera|https://www.vinted.it/items/8309081770-completo-top-e-gonna|https://www.vinted.it/items/8309096355-top-sportivo-pyrex|https://www.vinted.it/items/8314350313-body-maglietta-in-pizzo|https://www.vinted.it/items/8468628304-ciabatte-con-strass|https://www.vinted.it/items/8468685588-abito-a-palloncino-nero-aderente|https://www.vinted.it/items/8468762265-jeans-rosa-a-palazzo|https://www.vinted.it/items/8524992647-giubbotto-donna|https://www.vinted.it/items/8622190957-giubbotto|https://www.vinted.it/items/8622302569-tutina|https://www.vinted.it/items/8623033331-completo-donna-elegante|https://www.vinted.it/items/8623073716-completo-top-e-leggins|https://www.vinted.it/items/8738159578-corsetto","champion","Multicolor"
"https://www.vinted.it/items/8889802029-scarpe-champion-rebound-platform-abstract-da-bambina",4.5,"champion",28,"Buone","Bianco, Rosa","Bianco","Rosa","ignoto","Design: Sneakers da basket in similpelle con punta traforata per la traspirabilità.
Chiusura: Dotate di lacci elastici e una fascia a strappo con logo Champion colorato.
Colore: Tomaia bianca con interno e dettagli suola in fucsia vivace.
... altro",23,"3 giorni fa",1.69,1,TRUE,TRUE,FALSE,"loandry","Milano, Italia","Ultima visita 4 ore fa",4.3,3,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8889819576-jeans-denim-co-da-bambina-modello-skinny|https://www.vinted.it/items/8889835854-leggings-ovs-bambina|https://www.vinted.it/items/8889852612-cardigan-a-maglia-kikikoko-taglia-122|https://www.vinted.it/items/8889893100-ciabattine-bambino|https://www.vinted.it/items/8889925906-gioco-kawaii|https://www.vinted.it/items/8892787885-scarpe-da-ginnastica-per-bambine|https://www.vinted.it/items/8892863211-sneakers-lupilu-per-bambini|https://www.vinted.it/items/8896498975-scarpe-sneakers-da-bambini|https://www.vinted.it/items/8896517034-ballerina-bambina|https://www.vinted.it/items/8896532304-ballerine-bambina-hm|https://www.vinted.it/items/8896724064-sneakers-and-shoes-for-kids-reebok|https://www.vinted.it/items/8901181863-scarpe-da-bambina","champion","Multicolor"
"https://www.vinted.it/items/8446085686-champion-sneaker-weissgraugold-grosse-40",26,"champion",40,"Ottime","Bianco, Grigio","Bianco","Grigio","Pelle","Champion Sneaker weiß/grau/gold Größe 40.
Sehr guter Zustand.
Guck auch gerne meine anderen Angebote an 😊",0,"7 settimane fa",2.95,1,TRUE,TRUE,FALSE,"dru-silla","Münster, Germania","Ultima visita 14 min fa",5,39,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8522498619-glanzende-hose-mit-schlitzen-grosse-42|https://www.vinted.it/items/8522577822-schwarze-hose-mit-roten-nadelstreifen-und-bundfalten|https://www.vinted.it/items/8534798796-zwei-ledergurtel-in-altrosa-velours-und-glattleder-schwarz|https://www.vinted.it/items/8534956342-karl-kani-autograph-heavy-sweat-os-ziphoodie-in-m|https://www.vinted.it/items/8535647024-susse-schwarze-glanzende-mutze-mit-katzenohren|https://www.vinted.it/items/8610778437-kochbuch-bibi-blocksberg-kochspass-mit-hex-hex-unbenutzt|https://www.vinted.it/items/8619214543-der-kleine-prinz-hardcover-teil-1-bis-12-ungelesen-neu-comics|https://www.vinted.it/items/8630788079-bunte-gurtel-verstellbar|https://www.vinted.it/items/8632623440-rock-mit-bluten-in-turkis|https://www.vinted.it/items/8632726895-only-shirt-mit-pailletten-in-m|https://www.vinted.it/items/8633700404-gurtel-mit-schmetterlingen|https://www.vinted.it/items/8772698113-schwarzer-y2k-gurtel-mit-viel-strass-und-strass-kreuzen|https://www.vinted.it/items/8796799194-messgerat-fur-tvoc-und-co2|https://www.vinted.it/items/8813180625-schleckmatte-fur-den-kleinen-wauzi|https://www.vinted.it/items/8813345441-susses-kosmetiktaschen-set-japan-style-neu|https://www.vinted.it/items/8814156583-tolles-sommerkleid-in-38|https://www.vinted.it/items/8814411233-tolles-sommerkleid-in-38|https://www.vinted.it/items/8817292727-voll-reflektierende-jacke-regenjacke-laufjacke-windbreaker-herren-s|https://www.vinted.it/items/8912444259-pullover-altrosa-mit-glitzer-in-l|https://www.vinted.it/items/8916951547-grosses-kuhlpad-gelpad-gelpacks-60-cm-x-385-cm-neu","champion","Multicolor"
"https://www.vinted.it/items/8913539888-champion-sneaker",24,"champion",41,"Ottime","Bianco","Bianco",NA,"ignoto","- Neupreis: 44.95€
- sehr guter Zustand -> max. 3 mal getragen
- Modell: RD18 Low Basketballschuh - Champion",10,"17 ore fa",1.99,1,TRUE,TRUE,FALSE,"einfachnurrsarah",NA,"Ultima visita un'ora fa",5,58,"[]",FALSE,"https://www.vinted.it/items/8913590844-nike-schuhe|https://www.vinted.it/items/8913807008-nike-schuhe|https://www.vinted.it/items/8914067948-adidas-trikot","champion","Chiaro"
"https://www.vinted.it/items/8446195946-scarpe-bambino-champion-n33",25,"champion",33,"Nuovo senza cartellino","Marrone","Marrone",NA,"ignoto","Vendo causa errato numero. 
scarpe Champion n.33 modello scarponcino. Nuove.",4,"7 settimane fa",3.29,1,TRUE,TRUE,FALSE,"peppe_h","La Martella, Italia","Ultima visita 6 ore fa",4.8,14,"['Spedizione rapida']",FALSE,"https://www.vinted.it/items/8274194174-macchina-caffe-illy-xcaps-x3-nuova|https://www.vinted.it/items/8323401860-maglia-e-pantaloncino-calcio-sportivo-taglia-l|https://www.vinted.it/items/8446247056-abito-completo-da-cerimonia-pignatelli-tg52","champion","Scuro"
"https://www.vinted.it/items/8081896646-scarpa-donna",15,"champion",37.5,"Ottime","Nero","Nero",NA,"ignoto","Scarpe usate poco ma tenute benissimo con scatola originale",3,"3 mesi fa",3.29,1,FALSE,TRUE,FALSE,"silviatomas1974",NA,"Ultima visita un'ora fa",4.9,43,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8782235567-reggiseno-taglia-10deg|https://www.vinted.it/items/8782263053-reggiseno-tezenis|https://www.vinted.it/items/8782291809-reggiseno-misura-11deg|https://www.vinted.it/items/8782316544-reggiseno-sexy|https://www.vinted.it/items/8782344849-reggiseno-nuovo|https://www.vinted.it/items/8782372954-reggiseno-molto-elegante|https://www.vinted.it/items/8782397013-reggiseno-nuovo|https://www.vinted.it/items/8782428855-reggiseno-ottimo|https://www.vinted.it/items/8782454585-reggiseno-elegante-meraviglioso|https://www.vinted.it/items/8782469243-reggiseno-molto-bello|https://www.vinted.it/items/8784174085-ferma-capelli|https://www.vinted.it/items/8815311316-costume-da-bagno|https://www.vinted.it/items/8870856297-scarpe-classiche-da-bambina-modello-occhio-di-bue-t-bar-del-marchio-vintage-italiano-abanella|https://www.vinted.it/items/8871099997-scarponcini-bambinoa|https://www.vinted.it/items/8871198330-stivaletti-bambinoa-primi-passi|https://www.vinted.it/items/8871308917-scarpe-bambina|https://www.vinted.it/items/8871426330-scarpe-bambino|https://www.vinted.it/items/8871661835-scarpe-bambina-n27|https://www.vinted.it/items/8871810489-stivaletti-bambinoa|https://www.vinted.it/items/8872043530-scarpe-bambino","champion","Scuro"
"https://www.vinted.it/items/7286709631-scarpe-uomo",5,"champion",43,"Ottime","Verde scuro, Chiaro","Verde scuro","Chiaro","Pelle","Vendo scarpe uomo tag.43 usate poco e tenute molto bene",2,"7 mesi fa",2.29,1,FALSE,TRUE,FALSE,"fiore.rosa76",NA,"Ultima visita 7 ore fa",4.9,26,"[]",FALSE,"https://www.vinted.it/items/7122525449-libro-scolastico|https://www.vinted.it/items/7122547512-libro-scolastico|https://www.vinted.it/items/7122589415-libros-scolastico|https://www.vinted.it/items/7122609135-libro-scolastico|https://www.vinted.it/items/7286805573-scarpe-in-tela-donna|https://www.vinted.it/items/7385321599-pantalone-unisex|https://www.vinted.it/items/7452399987-jeans-ragazzo|https://www.vinted.it/items/7452446258-jeans-antony-morato-ragazzo|https://www.vinted.it/items/7575237256-cuffie-bimbo|https://www.vinted.it/items/8138494660-occhiali-da-sole|https://www.vinted.it/items/8138545279-occhiali-da-sole|https://www.vinted.it/items/8177055943-giubbotto-donna|https://www.vinted.it/items/8327226914-pantaloni-donna|https://www.vinted.it/items/8327298712-pantaloni-donna|https://www.vinted.it/items/8327395961-pantaloni-donna|https://www.vinted.it/items/8327478347-pantaloni-donna|https://www.vinted.it/items/8327565712-pantalone-corto-donna|https://www.vinted.it/items/8644720694-canotta-donna|https://www.vinted.it/items/8644908379-maglia-donna|https://www.vinted.it/items/8644982954-lotto-due-maglie","champion","Multicolor"
"https://www.vinted.it/items/8755245687-chaussures-champion",40,"champion",38,"Nuovo con cartellino","Bianco","Bianco",NA,"ignoto","Chaussures Champion, taille 38 toute neuve",8,"2 settimane fa",3.23,1,FALSE,TRUE,FALSE,"lunalp29","La Trinité-sur-Mer, Francia","Ultima visita 2 ore fa",5,8,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/6018759649-veste|https://www.vinted.it/items/6022875157-jogging-footkorner|https://www.vinted.it/items/6780555818-ensemble-jennyfer|https://www.vinted.it/items/8311656216-transat-babymoov|https://www.vinted.it/items/8747098155-carton-habits-bebe-garcon|https://www.vinted.it/items/8754302941-poussette-siege-auto-2-en-1|https://www.vinted.it/items/8755183274-lot-3-chemise|https://www.vinted.it/items/8883024143-baskets-vernies-blanches-et-imprimees-neuves|https://www.vinted.it/items/8918167528-nb-574-platform|https://www.vinted.it/items/8918168341-chaussures-mixte-reebok|https://www.vinted.it/items/8918171544-basket-blanche|https://www.vinted.it/items/8918172076-converse-blanche|https://www.vinted.it/items/8918233327-chaussures-puma|https://www.vinted.it/items/8918234266-basket-puma|https://www.vinted.it/items/8918238595-basket-nike-blanche-rouge-ete|https://www.vinted.it/items/8918244072-adidas-lxcon-gr-38-23|https://www.vinted.it/items/8918284405-chaussures-sneakers-harry-potter-pointure-38-neuves|https://www.vinted.it/items/8918285971-superga|https://www.vinted.it/items/8918292784-sapatilha-puma-easy-rider-azul-escuro|https://www.vinted.it/items/8918293531-nieuwe-sneakers-van-scapa|https://www.vinted.it/items/8918300046-baskets-nike-air-huarache|https://www.vinted.it/items/8918307122-baskets-femme|https://www.vinted.it/items/8918309033-new-balance-550-pink-38-new|https://www.vinted.it/items/8918331074-new-balance-zeer-goed|https://www.vinted.it/items/8918334889-weisse-asics-sneaker-mit-pinken-details|https://www.vinted.it/items/8918341704-diadora-sne-mid-beige-maat-38|https://www.vinted.it/items/8918348207-new-balance-zeer-goed|https://www.vinted.it/items/8918352611-scarpa-vans-mod-speed-n38-pelle-nera|https://www.vinted.it/items/8918360291-nike-air-force-1|https://www.vinted.it/items/8918395811-new-balance-530-zeer-goed|https://www.vinted.it/items/8918396334-new-balance-zeer-goed","champion","Chiaro"
